section,phase,node,order,line_id,key,speaker,condition,norm,fp,nlen
L11 Conrad,outro,Conrad_Outro_4_Ryan_Conrad_Romanced,21,line:4e920759,9458fe24a9152c2b,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,ebd3bba2245358de,e2b5ad192de3afa5,19
L11 Conrad,outro,Conrad_Outro_4_Ryan_Conrad_Romanced,22,line:02cbdc87,83a4b4bd32149db8,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,fe0b2443e2898f19,c3f98f194d73af77,21
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,1,line:ed6be68f,ad0500f8d2500c0f,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,ed4c094a5008b065,c2d1bf195d78ceee,25
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,2,line:7b5be1f8,297d60c9e5c25580,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,cb005debbf4fda5b,c2998c196df1b164,33
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,3,line:d8ce8566,3ee865676f6e4c99,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,5c1d9cd1c2c1082d,9215291971aa1ac4,7
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,4,line:4efe8211,fad448038cd06268,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,51eb91d2141a39b6,434000194c18d840,8
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,5,line:f4af8b88,f22c7f64f7e136d4,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,7f8b2693ce57a197,42b18d194dd5e539,59
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,6,line:629f8cff,5dcbc1f451fcc29d,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,bc291fa858cc215d,c2d49d194df30048,35
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,7,line:f382336f,99c9d7ee0966d8d1,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,0976f2215a680f09,c2d3a1194de1fd76,46
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,8,line:65b23418,02f6a5560835daa6,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,7ef6adffc7910cb3,a2b188190dc6c048,16
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,9,line:99ff9e7f,7137eb7d65d8f4d8,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,87a341f835e3987b,4298091905ce3028,29
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,10,line:803bf378,60c5caff4aee58e9,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,a8c9709c345e6399,429e99191dfba6b5,21
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,11,line:160bf40f,d37d98f486ba54c5,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,532289a2e9244f1c,c2b3a61945d8ad3c,25
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,12,line:ac5afd96,bf3d9317290e56b0,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,ebac518e97ca9354,c299821945d2bc0c,41
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,13,line:3a6afae1,f11ccc8c0bd5ecbc,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,d899fb01d6e1bdf2,d2f7a3196da1d937,25
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,14,line:0fcf9908,ffcc816df16993e6,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,6aee2a5fe4e64ba3,8208451925460903,10
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,15,line:b59e9091,ab5df625bc76dbd4,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,e3b0c44298fc1c14,0000000000000000,0
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,16,line:23ae97e6,c25790cd739260fd,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,fc77108ff8cf01cb,c2d11d1961e2a018,16
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,17,line:b2b32876,b18d301dab41755f,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,f8d412758d42dc78,c2c3ef196df2e136,47
L11 Conrad,outro,Conrad_Outro_4_Conrad_Romanced,18,line:24832f01,de408e85752b4a9e,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,abb07b0d71cb0ee6,0395ec1908f26f23,10
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,1,line:fdd800c2,6fe24a5cf11acb37,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,caa1da634fae196f,c2d1ab1905369fe4,20
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,2,line:6be807b5,8f0378325ead68c7,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,344c647bc732a18b,c2d1ae194de153c9,31
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,3,line:d1b90e2c,a12011af4e943fb2,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,e4460af2cfac3e6f,80128519618283d1,12
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,4,line:722c6ab2,c3393181a97b4208,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,3ea0f8a925cec805,4285ae1925d2e505,23
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,5,line:4789095b,5ef95c64f52e6263,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,4bbb04623edb76ee,c2d5bf196ce3c976,41
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,6,line:e41c6dc5,6d8a46a5e1da81ef,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,aa038c5e65371e0f,829891194dfbfdea,33
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,7,line:c87d632b,1884386d93b6fccd,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,bc6822b99e9581e9,c2b18e1905a5abd2,26
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,8,line:5e4d645c,c5cace2191af6925,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,ebcccd30cf4e747e,c2d19b1944e0cd50,32
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,9,line:cf50dbcc,9e806b93dd0d48fe,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,fda822d3320d120d,02b9b5194dbbfb2b,23
L11 Conrad,outro,Conrad_Outro_4_Ryan_Romanced,10,line:5960dcbb,83a8afa550485db4,Conrad,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,94e1ca3714821808,d2d7a3194de3f9a7,51
L12 Alexander,intro,Alexander_4_intro,1,line:bcbc6373,0248808ddaa3479e,Alexander,,1b2393b1cd37a2e9,42028c1961dd2888,12
L12 Alexander,intro,Alexander_4_intro,2,line:06ed6aea,d3d306a15d158e29,Kobold,,4e87944a48a1e5b7,2baa0d192bdd12b8,11
L12 Alexander,intro,Alexander_4_intro,3,line:33480903,68094c643e49d3c6,Kobold,,86c3f4b2bc221439,e232a4197571ca36,13
L12 Alexander,intro,Alexander_4_intro,4,line:90dd6d9d,e8c921ab9051f110,Alexander,,96d75de6c9decfe1,c2d1a719457fad74,19
L12 Alexander,intro,Alexander_4_intro,5,line:a5780e74,3b767556f3eeaa3b,Alexander,,bcf17bbc0984c425,4291a7194571a890,24
L12 Alexander,intro,Alexander_4_intro,6,line:1f2907ed,96ed1471d1f86a4d,Alexander,,9d089271718e1c3a,c299a3196562cd32,35
L12 Alexander,intro,Alexander_4_intro,7,line:8919009a,429d93ef0fafbe8a,Alexander,,cb19c81caee0702e,03d1c91905f1f383,20
L12 Alexander,intro,Alexander_4_intro,8,line:1804bf0a,a9945cd0cd165325,Kobold,,51314b0c47e20a8f,0390c9192de1e302,16
L12 Alexander,intro,Alexander_4_intro,9,line:6bbd7f1d,7259414f82b0b97a,Kobold,,0a5d272ac08233c6,c391ac194df3ede6,25
L12 Alexander,intro,Alexander_4_intro,10,line:8e34b87d,bfad19e22f9652cc,Alexander,,f5e2635ff5fc007e,c218a3194dd2e0e6,62
L12 Alexander,intro,Alexander_4_intro,11,line:fd8d786a,a6a744d6d60ec400,Alexander,,cf04119a706e2c45,08b05e07b5566da2,2
L12 Alexander,intro,Alexander_4_intro,12,line:47dc71f3,91a5c27ef059ab24,Alexander,,727b38d9f708601d,c299a6194de3c4fe,54
L12 Alexander,intro,Alexander_4_intro,13,line:d1ec7684,882df59f0a75b295,Alexander,,ec05c72a4c70ba73,42d198194ddbe7c0,25
L12 Alexander,intro,Alexander_4_intro,14,line:7279121a,990e43e4f2687cdf,Kobold,,911f2e9f4bd6cafc,d291a1196da89917,31
L12 Alexander,intro,Alexander_4_intro,15,line:5e181cf4,846b613e707ce00d,Kobold,,08abc5486549a517,e0e1851949b4c907,8
L12 Alexander,intro,Alexander_4_intro,16,line:e449156d,3afdda2c098fc834,Alexander,,844347e54f00c4b9,36d58e1925a385c4,9
L12 Alexander,intro,Alexander_4_intro,17,line:c8281b83,1ceb64d9cf6889fd,Alexander,,1e6162b3f28a7184,c293a2194561bc36,48
L12 Alexander,intro,Alexander_4_intro,18,line:5935a413,56deaef9d6b92a31,Kobold,,abaf1dbbf6097154,b1a3e91979b09f94,7
L12 Alexander,intro,Alexander_4_intro,19,line:cf05a364,fd0d3e3077aaf4ce,Alexander,,508040f354fbb478,c28787196dd1ca72,50
L12 Alexander,intro,Alexander_4_intro,20,line:a8ee5236,7a919cef111fe275,Kobold,,e3543f1e902b6045,c291871965f3e56a,316
L12 Alexander,intro,Alexander_4_intro,21,line:b12a3f31,6d8c462224bca1b5,Kobold,,ab67b4d8f032864b,2be9c1196bb79114,7
L12 Alexander,intro,Alexander_4_intro,22,line:3ede5541,cd5592e5e3140daa,Alexander,,27042f4e6eca7d0b,8b0841196bc219cb,5
L12 Alexander,intro,Alexander_4_intro,23,line:848f5cd8,ab5df625bc76dbd4,Alexander,,e3b0c44298fc1c14,0000000000000000,0
L12 Alexander,intro,Alexander_4_intro,24,line:12bf5baf,8e7ead434fce5609,Alexander,,893a9dda9091956e,c2e3e3196da3d137,22
L12 Alexander,intro,Alexander_4_intro,25,line:271a3846,19be549c91d82ff3,Alexander,,7169e0885407d6af,4299821929eea0d6,26
L12 Alexander,progress,Alexander_4_required,1,line:505154a4,c19ca0647cc1a583,Alexander,,0cfc783b03409662,23b18b1920e0c8ef,17
L12 Alexander,progress,Alexander_4_required,2,line:c66153d3,6d9630067757f781,Alexander,,71821ad0ed9216d2,42d19e196de3694c,47
L12 Alexander,progress,Alexander_4_required,3,line:577cec43,7bd6925025a24288,Alexander,,2fe24aa7d5dece20,42018419055378e0,16
L12 Alexander,progress,Alexander_4_required,4,line:c14ceb34,54b9fbcd575cd0a7,Kobold,,df8545f4cab63fe2,c2f98c197dcfa681,7
L12 Alexander,progress,Alexander_4_required,5,line:807df02d,1f5aad5cbae1a020,Kobold,,db325462089397c7,c29ba6194db8cd3f,21
L12 Alexander,progress,Alexander_4_required,6,line:24c52c54,36a85b3430aa6639,Alexander,,8ce0a2bb3f032250,0a98ac192152633d,12
L12 Alexander,progress,Alexander_4_required,7,line:b2f52b23,d2b8ae469c604bfb,Alexander,,0d44e919a09090d8,4a84b2192d996036,14
L12 Alexander,progress,Alexander_4_required,8,line:08a422ba,577e4edfcd4fa53d,Alexander,,a48163b71cf5055f,020b401911e13924,10
L12 Alexander,progress,Alexander_4_required,9,line:9e9425cd,4caa8162834de434,Alexander,,9a3f169f8b04333c,024a27195dcef43e,13
L12 Alexander,progress,Alexander_4_required,10,line:3d014153,d89de41838a75fa0,Kobold,,e8f5a0f42a42122e,4291a6194df8e432,32
L12 Alexander,progress,Alexander_4_required,11,line:11604fbd,68ad27123e1df879,Kobold,,aa7c035c937d8182,c2fba1196571eae2,31
L12 Alexander,progress,Alexander_4_required,12,line:ab314624,6dece6f0ec399d4e,Alexander,,cfd70f082ba65400,02b90a192dc29aa8,18
L12 Alexander,progress,Alexander_4_required,13,line:875048ca,08ab3092d83ed1d3,Alexander,,8dc74a1e1036b3b6,2bb1fa192d9ab715,13
L12 Alexander,progress,Alexander_4_required,14,line:164df75a,81a4fcd2541ac990,Alexander,,5967f5f787c1f9ee,42bbaa196dc38abe,25
L12 Alexander,progress,Alexander_4_required,15,line:ebd9b4d3,b356a126e4318643,Alexander,,cf04119a706e2c45,08b05e07b5566da2,2
L12 Alexander,progress,Alexander_4_required,16,line:7de9b3a4,67c0f2a71f4ff613,Alexander,,30f642afd725344e,449988193c0816c0,6
L12 Alexander,progress,Alexander_4_required,17,line:c7b8ba3d,4640c27322f55d8c,Alexander,,2eaa6c981568da77,025a071910ccb028,8
L12 Alexander,progress,Alexander_4_required,18,line:5188bd4a,9739b879143b91cf,Alexander,,36e53a09bbb4351e,829080194dd9ecd2,21
L12 Alexander,progress,Alexander_4_required,19,line:f21dd9d4,097832ea20a37b63,Kobold,,50da6f9adfb13d1a,c29493196dd3a4f1,15
L12 Alexander,progress,Alexander_4_required,20,line:de7cd73a,e2dce2bed173fba0,Kobold,,da35b5472a9a88b8,c2d985194df1b2c0,48
L12 Alexander,progress,Alexander_4_required,21,line:642ddea3,f12929f0cef567d7,Alexander,,a908be7761c6be2a,4299a1196dc39dba,46
L12 Alexander,progress,Alexander_4_required,22,line:484cd04d,76ea754cd53f21dc,Alexander,,da53e084ffc9334a,0004d71921422428,6
L12 Alexander,progress,Alexander_4_required,23,line:d9516fdd,ab5df625bc76dbd4,Alexander,,e3b0c44298fc1c14,0000000000000000,0
L12 Alexander,progress,Alexander_4_required,24,line:4f6168aa,81a4fcd2541ac990,Alexander,,5967f5f787c1f9ee,42bbaa196dc38abe,25
L12 Alexander,progress,Alexander_4_required,25,line:aae8afca,18b51cf572e4b49a,Kobold,,f67ae17491045289,42b9201968e14101,12
L12 Alexander,progress,Alexander_4_required,26,line:8689a124,334a54e73cf69dc1,Kobold,,17232ed3b3771807,528184194dea9c94,28
L12 Alexander,progress,Alexander_4_required,27,line:3cd8a8bd,7bd62126f382f565,Alexander,,e344ee7a504b58c2,22f5c6190da28586,13
L12 Alexander,progress,Alexander_4_required,28,line:10b9a653,d2c15503eb28631b,Alexander,,41cf60e6ddff84a8,363382192540ccb8,11
L12 Alexander,jerkoff,Alexander_4_JerkOff_Start,1,line:f885f11d,47122b215cc11a2b,Alexander,,0f9aaf85553e1a24,029089194dcaa4e7,28
L12 Alexander,cum,Alexander_4_Cum,1,line:b54ee04d,ed6a9612f44b19ea,Alexander,,0234f99f53e0c26c,52d384196da1a8c0,23
L12 Alexander,mount_start,Alexander_4_Mount_Start,1,line:ec00a1fe,1db0bf44f69526fc,Alexander,,0dcec2e16e36b5cd,42988d1945c3f066,19
L12 Alexander,mount_finish,Alexander_4_Mount_Finish,1,line:d7bf167b,76527d719ccc95a3,Alexander,,bbb1499be39c9e5b,c2d1cd19457bec12,30
L12 Alexander,outro,Alexander_4_Outro,1,line:9b9567ec,35278dc46019f9b9,Alexander,,6bd52ad4b0c61b39,42808d19546800d8,18
L12 Alexander,outro,Alexander_4_Outro,2,line:0da5609b,5547ec33b10091a2,Alexander,,6f62ec8d9679ff29,03f1c719451bf55b,25
L12 Alexander,outro,Alexander_4_Outro,3,line:b7f46902,3ce3dec2bd740757,Alexander,,f7d24f444d52d432,42118f1965d2c38c,37
L12 Alexander,outro,Alexander_4_Outro,4,line:21c46e75,a6a744d6d60ec400,Kobold,,cf04119a706e2c45,08b05e07b5566da2,2
L12 Alexander,outro,Alexander_4_Outro,5,line:b0d9d1e5,5eca8560307cac86,Kobold,,2ada50e8428002c7,c2d19d1965e36598,28
L12 Alexander,outro,Alexander_4_Outro,6,line:26e9d692,419ecbf32abefda1,Alexander,,3637c601cfa71ee2,824195196db210c4,26
L12 Alexander,outro,Alexander_4_Outro,7,line:4efc873f,0b1b8529d2c3c5fc,Alexander,,54b76dd8e7632912,42998b1925c2c8e2,34
L12 Alexander,outro,Alexander_4_Outro,8,line:d8cc8048,4df2487e01509478,Kobold,,294b79e5048a6204,42a0951955c78462,14
L12 Alexander,outro,Alexander_4_Outro,9,line:f4ad8ea6,c9f8ba59379bb60a,Kobold,,2f6fcb581c583cfc,c381a3196df2c524,25
L12 Alexander,outro,Alexander_4_Outro,10,line:629d89d1,93786b06bef36348,Alexander,,1680d6c3744495bb,8299ff19453b58f3,29
L12 Alexander,outro,Alexander_4_Outro,11,line:5738ea38,b868cb066c4b572d,Alexander,,2190cbe46b920f6e,c2919d1945f248f2,62
L12 Alexander,outro,Alexander_4_Outro,12,line:c108ed4f,565a3630f0cfbcc5,Alexander,,4b4dcd35bb331d15,42c3a7194dfb5558,59
L12 Alexander,outro,Alexander_4_Outro,13,line:7b59e4d6,1161a29c118dbaa6,Alexander,,c080e208f5b4704c,c291a7196dfac496,74
L12 Alexander,outro,Alexander_4_Outro,14,line:ed69e3a1,32c31015075eeede,Alexander,,1026c2e91afba58e,0283a71965f11c1c,48
L12 Alexander,outro,Alexander_4_Outro,15,line:7c745c31,1651e2418c22d0c0,Kobold,,092f0e531b424507,c209a1196df2b00b,35
L12 Alexander,outro,Alexander_4_Outro,16,line:99fd9b51,bd051341e68cc04e,Kobold,,3425d6aa0f63b44a,c3e3a5194de3c126,42
L12 Alexander,outro,Alexander_4_Outro,17,line:ea445b46,2e1f723e42b149be,Alexander,,849d3bd84ca4bbb6,02c887194ddf21e0,26
L12 Alexander,outro,Alexander_4_Outro,18,line:0fcd9c26,8212cbdd05d21f37,Alexander,,cf389fbef46d422a,c2db851905e0ae90,41
L12 Alexander,outro,Alexander_4_Outro,19,line:23ac92c8,b5f8ec9a6918d554,Alexander,,b515dec02cf52b69,c29302194df08c80,28
L13 Ryan,intro,Ryan_5_intro,1,line:61c7f2d6,a67959dc39353129,Ryan,,084693a59d4530a1,42018a1961f0410f,31
L13 Ryan,intro,Ryan_5_intro,2,line:f7f7f5a1,c1a949184675fa92,Ryan,,2939dfbaac7a84a7,42c1a61955cbdf3c,30
L13 Ryan,intro,Ryan_5_intro,3,line:5462913f,60f8f02dd7a80d00,Kobold,,60f8f02dd7a80d00,42899f1965c378ea,26
L13 Ryan,intro,Ryan_5_intro,4,line:c2529648,6e98155abad655c3,Kobold,,6e98155abad655c3,428db31965d33822,28
L13 Ryan,intro,Ryan_5_intro,5,line:78039fd1,9cf9d4fc71363f68,Kobold,,9cf9d4fc71363f68,428db31965d1f942,26
L13 Ryan,intro,Ryan_5_intro,6,line:ee3398a6,dcd95465ccb79997,Kobold,,a9fab1ed1d3863a8,c2110519fbe3f61b,11
L13 Ryan,intro,Ryan_5_intro,7,line:9b7e09b8,49e50c5be7d1583e,Kobold,,e0e3a2b6471d044a,81492319608846d3,4
L13 Ryan,intro,Ryan_5_intro,8,line:7f2e2736,a4c1cb0899f204fc,Ryan,,581364ee52f108b1,531bd1194ce3aa00,14
L13 Ryan,intro,Ryan_5_intro,9,line:e91e2041,df50afc7f5e2d994,Kobold,,06d47a47bb4f6d4f,4201c11905c22f52,18
L13 Ryan,intro,Ryan_5_intro,10,line:aedb6a51,8061d3d1aed7c531,Kobold,,d3193d5255633fe1,c29ba6190df274ba,23
L13 Ryan,intro,Ryan_5_intro,11,line:82ba64bf,1107598aa9bc6c75,Ryan,,11cec6ff17ef7b7a,001f8b1920da1572,8
L13 Ryan,intro,Ryan_5_intro,12,line:148a63c8,061629ac669e11f8,Ryan,,9578e69993dc95f3,c211a9194de8c026,46
L13 Ryan,intro,Ryan_5_intro,13,line:38eb6d26,cdc7ebc001250566,Ryan,,853f48ddd500a9a7,b5097d1979542d39,3
L13 Ryan,intro,Ryan_5_intro,14,line:0d4e0ecf,f8c3932b65e6bbb0,Ryan,,259d3c178a581003,1201251921417045,10
L13 Ryan,intro,Ryan_5_intro,15,line:b71f0756,4a5d3b88460afb6b,Ryan,,a3460d5d9432fccc,c2998d196570a07e,23
L13 Ryan,intro,Ryan_5_intro,16,line:212f0021,b483e9c7e323807a,Ryan,,161e61d4f339e4ab,c299851945f340a8,33
L13 Ryan,intro,Ryan_5_intro,17,line:b032bfb1,afd9ef6045a7191c,Ryan,,32830e5925fa9ff2,02118a194dd94524,28
L13 Ryan,intro,Ryan_5_intro,18,line:2602b8c6,808f38835d1deb53,Ryan,,9af7a0607b1a7888,c29ba2190db36037,18
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,1,line:e2ea4ead,efa367904267d1f9,Ryan,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,d08449f74bc3f139,c2c9ad1965eb5d1a,27
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,2,line:73f7f13d,d510da8dc09c7bd7,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,00c83fbca33891df,0218011921c21902,8
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,3,line:822c0718,cb4f55dc25088cef,Kobold,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,ccc3196c6d382dc4,c3959c1968fbed2b,15
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,4,line:e5c7f64a,63b5ec8a662e7e8f,Ryan,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,a75659dd7eae9b29,c3f8af196df3e15c,31
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,5,line:141c006f,c38c5771c6cf6118,Ryan,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,b9c49c1d0e5cc417,42f1b1190d00a931,8
L13 Ryan,intro,Ryan_5_intro_ryan_romanced,6,line:ae4d09f6,60004e58bb12dd3c,Ryan,$ryan_conrad_romanced $conrad_romanced $ryan_romanced,d154acd9a4b241c4,c29382194df8a031,27
L13 Ryan,intro,Ryan_5_intro,19,line:c38b7fa6,3ff66f86649ed3f4,Kobold,,991eb24649226139,83d9211960e1c7d8,14
L13 Ryan,intro,Ryan_5_intro,20,line:55bb78d1,bab3e0bf3bfcf52e,Ryan,,d9bf7babb32ac251,c299a91969f32458,22
L13 Ryan,intro,Ryan_5_intro,21,line:efea7148,4a5d3b88460afb6b,Ryan,,a3460d5d9432fccc,c2998d196570a07e,23
L13 Ryan,intro,Ryan_5_intro,22,line:79da763f,b483e9c7e323807a,Ryan,,161e61d4f339e4ab,c299851945f340a8,33
L13 Ryan,intro,Ryan_5_intro,23,line:da4f12a1,afd9ef6045a7191c,Ryan,,32830e5925fa9ff2,02118a194dd94524,28
L13 Ryan,intro,Ryan_5_intro,24,line:4c7f15d6,747b7932ed2e84f2,Kobold,,7bb40dc0e7f0da19,c29982194de09d27,27
L13 Ryan,intro,Ryan_5_intro,25,line:601e1b38,1fa67d86839c19a3,Kobold,,8478538a78a82c1c,c2d5bf194dd365eb,40
L13 Ryan,intro,Ryan_5_intro,26,line:f62e1c4f,f51bead488e14b65,Ryan,,a6a2729cbf6bcadc,2255801905200c04,6
L13 Ryan,intro,Ryan_5_intro,27,line:f103a4a8,3ee865676f6e4c99,Ryan,,5c1d9cd1c2c1082d,9215291971aa1ac4,7
L13 Ryan,intro,Ryan_5_intro,28,line:6733a3df,4c5ca3860699fcd3,Kobold,,1b301e8deab1c812,c2bda51969e2a185,37
L13 Ryan,intro,Ryan_5_intro,29,line:d38efb75,29301eae6840e128,Kobold,,aae0cbb1d4b13749,42f3a11945e37984,37
L13 Ryan,intro,Ryan_5_intro,30,line:45befc02,154dbd6d6bdc9f0e,Ryan,,98c3d2442fbf94fe,43d090194c79edf1,14
L13 Ryan,intro,Ryan_5_intro,31,line:ffeff59b,e1867b98d8ce23bd,Ryan,,be367c3a7b567d7f,0299a6194df5b8dd,33
L13 Ryan,intro,Ryan_5_intro,32,line:69dff2ec,60004e58bb12dd3c,Ryan,,d154acd9a4b241c4,c29382194df8a031,27
L13 Ryan,intro,Ryan_5_intro,33,line:ca4a9672,10dc92e80220fe9b,Kobold,,1f659a60932ccc48,c2d12119f068d7ca,11
L13 Ryan,intro,Ryan_5_intro,34,line:5c7a9105,b57c370a0fcc7045,Ryan,,fa690b82061edfd2,334a25192fe3767d,3
L13 Ryan,intro,Ryan_5_intro,35,line:e62b989c,4a5d3b88460afb6b,Ryan,,a3460d5d9432fccc,c2998d196570a07e,23
L13 Ryan,intro,Ryan_5_intro,36,line:701b9feb,b483e9c7e323807a,Ryan,,161e61d4f339e4ab,c299851945f340a8,33
L13 Ryan,intro,Ryan_5_intro,37,line:e106207b,afd9ef6045a7191c,Ryan,,32830e5925fa9ff2,02118a194dd94524,28
L13 Ryan,intro,Ryan_5_intro,38,line:7736270c,cd80a4a851309647,Kobold,,ad45f4d60e6b6cae,c2c1a7194df35503,29
L13 Ryan,intro,Ryan_5_intro,39,line:048fe71b,26eed1b65d0e1370,Kobold,,2a3c60505ddc5766,42d7a71905d340e8,28
L13 Ryan,intro,Ryan_5_intro,40,line:92bfe06c,b433dad7fc4cdb18,Ryan,,83c740ef7522e41e,c2809b1961f6392b,13
L13 Ryan,intro,Ryan_5_intro,41,line:bedeee82,cd235c4d7d27fbdb,Ryan,,7074d3be33cdf665,c204011920aa2314,8
L13 Ryan,intro,Ryan_5_intro,42,line:28eee9f5,b433dad7fc4cdb18,Ryan,,83c740ef7522e41e,c2809b1961f6392b,13
L13 Ryan,intro,Ryan_5_intro,43,line:8b7b8d6b,7b1f5d058f2045c5,Ryan,,092921b54b804c52,c201871945d3af25,45
L13 Ryan,intro,Ryan_5_intro,44,line:1d4b8a1c,4932dbc11ab131d4,Ryan,,1b61bbb50241eaf1,42f3ae1925e0cc6c,24
L13 Ryan,intro,Ryan_5_intro,45,line:a71a8385,1a86226c86c7138f,Ryan,,1d2eccd47accc043,c391841945f3e51c,71
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,1,line:d9652dff,e61676df3c022293,Ryan,$ryan_romanced,654f7d6d39964252,c2c9a51965cbcd1f,19
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,2,line:7af04961,c022fa54258553ea,Ryan,$ryan_romanced,3d542ef86cd3e7b7,42fb27196db36104,26
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,3,line:ecc04e16,6c0884e4717c5d5b,Kobold,$ryan_romanced,3472f5d473f31a1d,c1d9551928ba947c,10
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,4,line:81905be1,bbedb233b6bbe2ea,Kobold,$ryan_romanced,9fd031460d90c368,42df871965ebf8ad,24
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,5,line:412ba249,fb57b97d646f43c9,Kobold,$ryan_romanced,4559df00c036ded1,c2f3a61925b2a599,25
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,6,line:bd66082e,d2c0f4718541c240,Kobold,$ryan_romanced,d11ea2655586a87d,42419b1905d33149,18
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,7,line:5691478f,98ef145fb642c5b6,Ryan,$ryan_romanced,6379c7536abc2bd9,c201a3194d197c63,24
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,8,line:c0a140f8,4bad2b5ecfe22c4a,Ryan,$ryan_romanced,97d19622b18ba803,82a29d196dd069bc,47
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,9,line:51bcff68,6e8c399ff118f405,Ryan,$ryan_romanced,6f291b5e87ae99a0,42e1b71945d7e922,23
L13 Ryan,progress,Ryan_5_Required_ryan_romanced,10,line:c78cf81f,7da2aa0d4ef74597,Kobold,$ryan_romanced,ec85f5562db3a67e,4245831945d3b4b2,18
